id,x0,x1,x2,x3,x4,x5,x6,x7,x8
74,-0.516137,-0.644516,-0.526371,-0.523284,-0.330228,-0.683219,-0.691519,-0.67578,-0.334494
23,1.997389,0.872732,1.863073,2.130548,-0.148044,-0.040575,0.262407,0.964717,-0.155598
334,-0.518977,-0.062749,-0.58033,-0.541771,-0.941539,-1.181075,-1.017496,-1.041668,-0.995315
400,1.074343,0.402664,1.335838,0.964466,1.895827,2.904485,2.888907,1.828299,1.100326
431,-0.490575,-0.374576,-0.432457,-0.532101,0.643316,0.516599,-0.142993,-0.539846,-0.002259
254,1.511725,0.00939,1.422337,1.462184,0.508101,0.27402,0.616458,0.954141,-0.130042
48,-0.58998,-1.084331,-0.57374,-0.584717,0.479635,-0.254348,-0.287249,-0.552743,-0.498787
130,-0.550218,-1.396158,-0.530902,-0.56623,0.728714,-0.17532,-0.756428,-0.518437,0.249657
555,-1.089845,1.936202,-1.083262,-0.948477,-0.431283,-0.526112,-0.3617,-0.55558,-0.798164
520,-1.372439,-1.254207,-1.318458,-1.129362,2.89926,0.34414,-0.696541,-0.637347,1.407006
122,2.874993,0.211845,3.057588,3.145893,3.440117,3.455973,4.243589,3.92793,3.079138
496,-0.419572,-0.26055,-0.382205,-0.481476,0.79988,0.550711,-0.108341,0.046967,-0.622919
225,0.060412,-1.354271,0.022283,-0.038933,0.192127,-0.532555,-0.396226,-0.074523,0.96159
326,-0.004911,-1.491568,-0.079869,-0.109183,-0.232731,-0.971851,-0.893278,-0.55687,-1.601372
106,-0.706426,-0.223317,-0.691956,-0.689379,1.269571,-0.050051,-0.227236,-0.362899,-0.038768
381,-0.876835,-1.014519,-0.877311,-0.802575,-1.173538,-0.635841,-0.669674,-0.726852,0.698723
415,-0.635423,0.43757,-0.641704,-0.6288,0.097477,-0.438556,-0.794093,-0.699769,0.757138
71,-1.488033,-1.082004,-1.366651,-1.168611,0.104593,0.924055,-0.034392,-0.521016,0.329977
558,0.131416,0.788958,0.1821,0.006288,-0.827674,0.543131,0.177034,-0.298156,-1.305645
21,-1.31308,-1.593959,-1.302806,-1.083572,0.429819,-0.747086,-0.743748,-0.726337,0.012345
316,-0.553058,-1.21232,-0.60628,-0.550303,-1.353587,-1.368694,-0.973881,-1.131534,-0.506089
463,-0.717787,-0.216335,-0.745091,-0.688811,-0.802766,-0.867807,-0.692147,-0.803461,-1.079287
454,-0.428092,-0.497911,-0.467469,-0.460714,-0.749392,-0.948351,-0.742492,-0.67578,-0.04607
413,0.245021,0.656315,0.229057,0.110382,-0.797785,-0.034889,-0.253727,-0.262045,0.483317
330,0.540396,-0.87955,0.5697,0.39337,-0.10321,0.620832,0.396746,0.554335,-0.108136
468,0.986298,0.940217,1.113411,0.926071,-0.246964,1.82046,1.566869,1.322737,-0.422117
322,-0.359929,-1.389177,-0.376851,-0.426869,1.212639,-0.303242,-0.637784,-0.384824,-0.980711
307,-1.456224,-1.137854,-1.466743,-1.162069,-1.872383,-1.386888,-1.068658,-1.172263,-0.08623
373,1.849702,-0.451369,1.764216,1.934305,-0.135234,0.061763,0.802271,1.04442,-0.878485
304,-0.757549,-0.262877,-0.757036,-0.716114,-0.557245,-0.519289,-0.695035,-0.874394,-1.462636
529,-0.5843,-1.361252,-0.58239,-0.596377,0.970677,-0.270077,-0.640169,-0.540104,-0.564504
40,-0.195201,0.53298,-0.238451,-0.261342,-1.048999,-0.834452,-0.724413,-0.737944,-0.100834
115,-0.624062,0.521345,-0.635937,-0.615148,0.093918,-0.489914,-0.697043,-0.743876,-0.451325
2,1.579888,0.456187,1.566503,1.558884,0.94221,1.052926,1.363478,2.037231,0.939685
39,-0.18384,0.356123,-0.147009,-0.27215,0.372887,0.400995,0.219721,0.141115,-0.334494
